Homo sapiens,Mus Musculus,Relations,ID
163351,100702,1:m,
163351,MOUSE37044,1:m,
23507,433926,01:01,935153
84230,100604,01:01,292188
55144,231549,01:01,292025
284695,54367,01:01,867702
343472,104382,01:01,868724
84146,52397,01:01,923051
164045,330149,01:01,909291
8317,12545,01:01,594740
7049,21814,01:01,898988
676,114642,01:01,598487
253152,384214,01:01,863383
284697,MOUSE37088,01:01,917862
388649,MOUSE37093,1:m,
388649,MOUSE37095,1:m,878833
11146,170823,01:01,935902
79871,231571,01:01,
2672,MOUSE37107,01:01,932588
6125,100503670,01:01,905135
388650,67266,01:01,873072
22823,17765,01:01,837916
50999,73130,01:01,944160
HUMAN01275,73254,01:01,597476
1810,13486,01:01,884528
HUMAN01277,214459,01:01,599317
8412,29815,01:01,949271
30836,99480,01:01,931406
2730,14630,01:01,862061
24,11304,01:01,596044
9411,214137,01:01,596939
5825,19299,01:01,593627
2152,14066,01:01,865436
126969,213603,01:01,851278
1266,71994,01:01,589368
199857,66789,01:01,848379
148534,99887,01:01,870650
25950,66568,01:01,852902
58155,56195,01:01,589594
1806,99586,01:01,865845
51375,MOUSE31357,01:01,949756
163404,75769,01:01,556011
9890,229791,01:01,774102
HUMAN01299,114301,01:01,935379
391059,20321,01:01,941356
178,77559,01:01,846469
23443,229782,01:01,778948
64645,15247,01:01,594260
163786,MOUSE31328,01:01,595308
54482,229780,01:01,724514
127495,109245,01:01,598012
1629,13171,01:01,733952
8634,66368,01:01,910436
8556,229776,01:01,724431
54112,64378,01:01,837995
7412,22329,01:01,929797
2135,MOUSE31305,01:01,949316
148867,66500,01:01,893185
51611,69740,01:01,945564
1901,13609,01:01,871238
118427,229759,01:01,603413
1301,12814,01:01,599207
55599,MOUSE31287,01:01,594161
280,11722,n:1,
279,11722,n:1,796832
277,11722,n:1,
277,11722,n:1,
277,11722,n:1,
55170,99890,01:01,824831
22854,MOUSE31275,01:01,595883
HUMAN01329,57257,01:01,599990
29957,229731,01:01,
284611,329739,01:01,541802
HUMAN01336,66715,01:01,535851
55119,66921,01:01,594454
163479,MOUSE31247,01:01,874302
6814,20912,01:01,785279
254268,329738,01:01,879582
29899,76123,01:01,540708
23155,MOUSE31236,01:01,936712
22911,99512,01:01,881446
6884,99730,01:01,779083
56900,67495,01:01,914579
127003,75504,01:01,282068
57535,229722,01:01,933695
6301,20226,01:01,932599
1952,53883,01:01,598686
84722,56742,01:01,896281
343263,68753,01:01,595767
6272,20661,01:01,831222
5686,26442,01:01,530162
284612,17306,01:01,881411
127002,72522,01:01,899109
284613,72023,01:01,793947
83873,229714,01:01,890435
2773,14679,01:01,950678
2780,14686,01:01,950676
HUMAN01370,109674,01:01,737855
2948,14865,01:01,927090
2946,68312,01:01,927097
HUMAN01378,14864,n:m,
HUMAN01378,14863,n:m,927075
2949,14864,n:m,
2949,14863,n:m,
2947,14866,01:01,927048
79574,99662,01:01,951471
1435,12977,01:01,894690
10768,229709,01:01,957174
85369,229707,01:01,942420
257,11694,01:01,939699
164153,67591,01:01,802439
388662,MOUSE31155,01:01,868877
3749,99738,01:01,552827
64783,229700,01:01,577337
9122,229699,01:01,600772
HUMAN01395,MOUSE31148,01:01,
84432,246691,01:01,923013
3744,242151,01:01,552830
3737,16490,01:01,552828
3738,16491,01:01,552825
963,12508,01:01,738159
55791,321000,01:01,900761
128338,67171,01:01,888476
10390,99712,01:01,730727
79961,72121,01:01,800166
27159,81600,01:01,855967
128344,100503311,01:01,880722
5016,12659,01:01,
79084,70465,01:01,953617
515,11950,01:01,892035
128346,433638,01:01,898065
140,11542,01:01,598029
5906,109905,01:01,564965
55924,109050,01:01,919608
11218,53975,01:01,600006
3752,56543,01:01,552832
55917,80281,01:01,597889
7482,22414,01:01,938308
54879,229681,01:01,945585
829,12340,01:01,822359
4343,17454,01:01,897295
389,11853,01:01,564989
333926,71887,01:01,949670
6566,20501,01:01,595272
9860,269473,01:01,595605
260425,99470,01:01,597917
10745,18685,01:01,928769
54665,229675,01:01,928227
HUMAN01441,19260,01:01,916368
440603,229672,01:01,287850
10717,67489,01:01,537130
64858,140917,01:01,896060
204851,15257,01:01,596057
56944,99543,01:01,295546
148281,54524,01:01,595343
51592,94093,01:01,291545
10286,68183,01:01,805076
163259,329727,01:01,941647
HUMAN01454,229665,01:01,737858
4893,MOUSE30995,01:01,565047
7812,MOUSE30989,01:01,944992
80143,66641,01:01,852278
6847,20957,01:01,595920
7252,22094,01:01,290504
10100,70747,01:01,738160
4803,MOUSE30968,01:01,943978
81839,229658,01:01,932116
845,12373,01:01,935305
4808,18072,01:01,868735
55356,242126,01:01,596056
126868,242125,01:01,887929
476,11928,01:01,712690
3321,78908,01:01,892800
914,12481,01:01,938091
5738,19221,01:01,281910
9398,630146,01:01,909765
8458,74044,01:01,596762
80263,229644,01:01,556146
HUMAN01475,242122,01:01,800446
10905,17156,01:01,722674
54855,74645,01:01,909523
54834,14547,01:01,594244
10885,269470,01:01,593660
200162,74362,01:01,915047
6913,21384,01:01,883214
10352,70560,01:01,955813
51179,56185,01:01,901913
3284,15493,n:m,
3284,15494,n:m,
3284,15497,n:m,
3284,15492,n:m,597445
3283,15493,n:m,
3283,15494,n:m,604145
3283,15497,n:m,
3283,15492,n:m,
90874,242109,01:01,606588
26227,236539,01:01,958768
3158,15360,01:01,856887
83998,67709,01:01,601361
11085,71078,01:01,292195
4853,18129,01:01,602626
9554,20333,01:01,883054
653820,108900,n:1,
554282,108900,n:1,
728833,108900,n:1,
51463,67549,n:1,574943
5174,59020,01:01,921147
11126,54215,01:01,842417
27246,67845,01:01,597129
10623,74414,01:01,863201
200035,78373,01:01,887447
10401,229615,01:01,761039
148741,213121,01:01,905108
8515,MOUSE30853,01:01,912902
8799,18632,01:01,829445
9939,MOUSE24493,1:m,
9939,MOUSE30847,1:m,
128077,280411,01:01,919450
284615,545554,01:01,285646
84265,69870,01:01,922505
10628,56338,01:01,712279
148738,69585,01:01,913251
5565,108097,01:01,825540
2330,14263,01:01,533269
9557,68058,01:01,594541
607,77578,01:01,596678
51205,66659,01:01,810969
2702,14613,01:01,920162
2703,14616,01:01,921289
51463,67549,n:1,
2209,14129,01:01,
440689,665622,n:m,
440689,319186,n:m,
440689,665622,n:m,731224
440689,319188,n:m,
440689,665622,n:m,
440689,665622,n:m,
440689,319184,n:m,
440689,665622,n:m,
440689,319182,n:m,
440689,68024,n:m,
440689,665622,n:m,
440689,68024,n:m,
440689,68024,n:m,
440689,319190,n:m,
440689,319189,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,15077,n:m,538851
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,319153,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
121504,319158,n:m,588997
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,15077,n:m,
653604,15077,n:m,538852
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,319153,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
723790,319162,n:m,
723790,319191,n:m,
723790,319169,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319168,n:m,
723790,319191,n:m,
723790,319173,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319163,n:m,
723790,621893,n:m,
723790,319176,n:m,
723790,15267,n:m,
723790,15267,n:m,
723790,MOUSE41815,n:m,
723790,15270,n:m,
723790,319162,n:m,
723790,319191,n:m,
723790,319169,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319168,n:m,
723790,319191,n:m,
723790,319173,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319191,n:m,
723790,319163,n:m,
723790,621893,n:m,
723790,319176,n:m,
723790,15267,n:m,
723790,15267,n:m,
723790,MOUSE41815,n:m,
723790,15270,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,319153,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,538853
653604,15077,n:m,
653604,15077,n:m,
653604,319153,n:m,
653604,15077,n:m,
653604,15077,n:m,
653604,15077,n:m,
121504,319158,n:m,
121504,319158,n:m,588998
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
8349,665622,n:m,731221
8349,319186,n:m,
8349,665622,n:m,
8349,319188,n:m,
8349,665622,n:m,
8349,665622,n:m,
8349,319184,n:m,
8349,665622,n:m,
8349,319182,n:m,
8349,68024,n:m,
8349,665622,n:m,
8349,68024,n:m,
8349,68024,n:m,
8349,319190,n:m,
8349,319189,n:m,
8338,319162,n:m,
8338,319191,n:m,
8338,319169,n:m,
8338,319191,n:m,
8338,319191,n:m,
8338,319191,n:m,957745
8338,319168,n:m,
8338,319191,n:m,
8338,319173,n:m,
8338,319191,n:m,
8338,319191,n:m,
8338,319191,n:m,
8338,319191,n:m,
8338,319163,n:m,
8338,621893,n:m,
8338,319176,n:m,
8338,15267,n:m,
8338,15267,n:m,
8338,MOUSE41815,n:m,
8338,15270,n:m,
317772,319162,n:m,
317772,319191,n:m,
317772,319169,n:m,
317772,319191,n:m,
317772,319191,n:m,
317772,319191,n:m,
317772,319168,n:m,
317772,319191,n:m,
317772,319173,n:m,
317772,319191,n:m,
317772,319191,n:m,
317772,319191,n:m,
317772,319191,n:m,
317772,319163,n:m,
317772,621893,n:m,
317772,319176,n:m,
317772,15267,n:m,
317772,15267,n:m,
317772,MOUSE41815,n:m,
317772,15270,n:m,957743
51027,69168,01:01,816171
9900,64051,01:01,601684
10262,107701,01:01,594098
10903,194126,01:01,949596
56957,229603,01:01,944927
11311,22365,01:01,785277
51177,67220,01:01,901807
81611,66471,01:01,598934
23632,23831,01:01,704814
51107,226548,01:01,932695
79630,229600,01:01,877263
148523,229599,01:01,837112
54460,66292,01:01,340542
9129,70767,01:01,882532
23248,MOUSE30779,01:01,918549
80222,71807,01:01,940943
1893,13601,01:01,937730
54507,229595,01:01,595990
4170,MOUSE30756,01:01,867716
HUMAN01606,56205,01:01,942164
55204,229593,01:01,831848
84072,67981,01:01,536633
1520,13040,01:01,823342
1513,13038,01:01,823340
405,MOUSE30736,01:01,866291
100996521,67654,01:01,757298
9869,84505,01:01,948011
29956,76893,01:01,824301
8416,71790,01:01,596899
55793,75007,01:01,574561
58497,229589,01:01,941282
149428,MOUSE30719,01:01,843113
54964,229588,01:01,827784
56882,57912,01:01,338739
10962,56772,01:01,341101
10500,20360,01:01,912160
79626,69769,01:01,920101
79005,69269,01:01,919577
388695,217779,01:01,822842
29765,50874,01:01,949143
6944,21427,01:01,594084
8394,MOUSE30695,01:01,538211
5710,19185,01:01,953566
57592,78266,01:01,597052
5298,107650,01:01,917312
5993,53970,01:01,837973
8991,20342,1:m,
8991,20341,1:m,929724
5692,19172,01:01,960770
23126,MOUSE30665,01:01,920491
57530,70737,01:01,595889
7286,22156,01:01,949740
81609,MOUSE30645,01:01,880397
HUMAN01653,MOUSE30639,01:01,596453
284485,66353,01:01,843015
65005,78523,01:01,891288
51686,MOUSE30628,01:01,822850
HUMAN01660,72634,01:01,954343
339398,320747,01:01,602530
6097,19885,01:01,579096
100191040,271944,01:01,825661
284486,66198,01:01,911136
117145,75778,01:01,911134
6281,20194,01:01,909541
6282,20195,01:01,311313
126637,71325,01:01,603049
7062,99681,01:01,
126638,20129,01:01,
388697,68723,01:01,602547
388698,MOUSE30581,01:01,605140
49860,381457,01:01,598937
54544,74175,01:01,611169
353145,545548,n:m,
353145,66344,n:m,
353145,94060,n:m,
353145,630994,n:m,748864
353145,69514,n:m,
353145,69520,n:m,
84648,545548,n:m,311707
84648,66344,n:m,
84648,94060,n:m,
84648,630994,n:m,
84648,69514,n:m,
84648,69520,n:m,
353144,545548,n:m,
353144,66344,n:m,
353144,94060,n:m,311726
353144,630994,n:m,
353144,69514,n:m,
353144,69520,n:m,
353143,545548,n:m,
353143,66344,n:m,
353143,94060,n:m,
353143,630994,n:m,
353143,69514,n:m,
353143,69520,n:m,311886
353142,545548,n:m,
353142,66344,n:m,
353142,94060,n:m,
353142,630994,n:m,
353142,69514,n:m,748865
353142,69520,n:m,
100129271,66533,01:01,601819
448834,433619,01:01,293206
353137,67127,n:m,
353137,68720,n:m,605822
353137,73722,n:m,
353137,73719,n:m,
353137,69611,n:m,
353137,68694,n:m,
353137,67828,n:m,
353137,67718,n:m,
353137,76585,n:m,
353137,545547,n:m,
353137,631101,n:m,
353135,67127,n:m,
353135,68720,n:m,
353135,73722,n:m,
353135,73719,n:m,
353135,69611,n:m,607305
353135,68694,n:m,
353135,67828,n:m,
353135,67718,n:m,
353135,76585,n:m,
353135,545547,n:m,
353135,631101,n:m,
353134,67127,n:m,
353134,68720,n:m,
353134,73722,n:m,
353134,73719,n:m,
353134,69611,n:m,
353134,68694,n:m,674191
353134,67828,n:m,
353134,67718,n:m,
353134,76585,n:m,
353134,545547,n:m,
353134,631101,n:m,
353133,67127,n:m,
353133,68720,n:m,
353133,73722,n:m,609400
353133,73719,n:m,
353133,69611,n:m,
353133,68694,n:m,
353133,67828,n:m,
353133,67718,n:m,
353133,76585,n:m,
353133,545547,n:m,
353133,631101,n:m,
353132,67127,n:m,
353132,68720,n:m,
353132,73722,n:m,
353132,73719,n:m,617966
353132,69611,n:m,
353132,68694,n:m,
353132,67828,n:m,
353132,67718,n:m,
353132,76585,n:m,
353132,545547,n:m,
353132,631101,n:m,
353131,67127,n:m,
353131,68720,n:m,
353131,73722,n:m,
353131,73719,n:m,
353131,69611,n:m,
353131,68694,n:m,
353131,67828,n:m,
353131,67718,n:m,613750
353131,76585,n:m,
353131,545547,n:m,
353131,631101,n:m,
448835,78382,01:01,290067
4184,17235,01:01,603084
3713,16447,01:01,634997
HUMAN01703,MOUSE30547,01:01,633962
163778,229562,01:01,876197
6698,20753,n:1,
6699,20753,n:1,604261
6703,100042514,n:m,
6703,100042514,n:m,
6703,100042514,n:m,
6703,20756,n:m,
6703,20758,n:m,
6703,20759,n:m,
6703,20760,n:m,
6703,MOUSE30535,n:m,
6703,20762,n:m,
6703,20763,n:m,314166
6703,20765,n:m,
6700,100042514,n:m,
6700,100042514,n:m,
6700,100042514,n:m,
6700,20756,n:m,
6700,20758,n:m,
6700,20759,n:m,314191
6700,20760,n:m,
6700,MOUSE30535,n:m,
6700,20762,n:m,
6700,20763,n:m,
6700,20765,n:m,
6701,100042514,n:m,
6701,100042514,n:m,
6701,100042514,n:m,
6701,20756,n:m,
6701,20758,n:m,313218
6701,20759,n:m,
6701,20760,n:m,
6701,MOUSE30535,n:m,
6701,20762,n:m,
6701,20763,n:m,
6701,20765,n:m,
6704,100042514,n:m,
6704,100042514,n:m,
6704,100042514,n:m,
6704,20756,n:m,
6704,20758,n:m,
6704,20759,n:m,
6704,20760,n:m,
6704,MOUSE30535,n:m,
6704,20762,n:m,604902
6704,20763,n:m,
6704,20765,n:m,
6705,100042514,n:m,
6705,100042514,n:m,
6705,100042514,n:m,
6705,20756,n:m,
6705,20758,n:m,
6705,20759,n:m,
6705,20760,n:m,
6705,MOUSE30535,n:m,621401
6705,20762,n:m,
6705,20763,n:m,
6705,20765,n:m,
6706,100042514,n:m,
6706,100042514,n:m,
6706,100042514,n:m,
6706,20756,n:m,615544
6706,20758,n:m,
6706,20759,n:m,
6706,20760,n:m,
6706,MOUSE30535,n:m,
6706,20762,n:m,
6706,20763,n:m,
6706,20765,n:m,
149018,69332,01:01,602489
574414,109314,01:01,602853
4014,16939,01:01,
114771,242100,01:01,741229
57115,384997,01:01,741238
6280,20202,01:01,909543
6279,20201,01:01,308518
6277,20200,01:01,312764
6276,20199,01:01,312213
6275,20198,01:01,909550
6274,20197,01:01,872239
140576,67860,01:01,310526
57402,66166,01:01,838574
6284,MOUSE30504,01:01,
HUMAN01734,20193,01:01,909545
26097,66511,01:01,299929
23557,20615,01:01,928168
3608,67781,01:01,881473
4881,18160,01:01,598978
65123,229543,01:01,757259
HUMAN01743,26568,01:01,597733
57459,229542,01:01,939137
9909,229541,01:01,936374
200186,74343,01:01,596910
27173,30791,01:01,594999
148327,78284,01:01,932592
10899,23922,01:01,948231
5872,68328,01:01,565037
6232,MOUSE30464,n:m,
6232,67941,n:m,
6232,57294,n:m,954068
91181,77595,01:01,800204
7170,MOUSE30455,01:01,597305
25912,99650,01:01,842425
9898,74383,01:01,599834
HUMAN01765,23897,01:01,890117
HUMAN01769,MOUSE30421,01:01,712702
3570,16194,01:01,
126669,214547,01:01,888582
HUMAN01776,11444,01:01,911089
3782,140493,01:01,738033
10654,68603,01:01,944088
57326,229534,01:01,800404
90780,68911,01:01,597867
6464,20416,01:01,923201
1163,54124,01:01,921458
55891,57275,01:01,278417
51043,22724,01:01,600871
127579,329702,01:01,943721
149095,77772,01:01,943722
8751,11490,01:01,945681
1945,13639,01:01,710491
HUMAN01797,13638,n:1,
1944,13638,n:1,710493
1942,13636,01:01,710490
55974,19729,01:01,868322
54344,68563,01:01,538700
HUMAN01802,66059,01:01,707599
80128,360213,01:01,556153
7059,21827,01:01,920288
4580,MOUSE30342,01:01,927049
2629,14466,01:01,554134
10712,68521,01:01,928574
10067,24045,01:01,576160
1196,MOUSE30324,01:01,594322
57657,15168,01:01,805922
5313,18770,01:01,950594
2224,110196,01:01,951601
23623,72296,01:01,848693
55870,192195,01:01,926526
55154,229524,01:01,575322
7818,65111,01:01,555953
54856,MOUSE30291,01:01,873498
23208,MOUSE30289,01:01,
6016,19769,01:01,565082
22889,MOUSE30280,01:01,599987
339403,242093,01:01,919392
HUMAN01835,MOUSE30268,01:01,926529
6746,66256,01:01,731371
56893,94232,01:01,899234
HUMAN01840,83409,01:01,543718
57111,53868,01:01,564975
92312,72640,01:01,943167
4000,16905,01:01,594713
64218,20351,01:01,912161
9673,MOUSE30233,01:01,769038
11243,67037,01:01,900718
632,12095,1:m,
632,12097,1:m,279672
632,12096,1:m,
79957,68957,01:01,752514
23381,229512,01:01,942065
84283,71913,01:01,746731
112770,56700,01:01,935877
7203,12462,01:01,584367
128229,76927,01:01,288862
57127,58176,1:m,550685
57127,MOUSE30206,1:m,
4209,17261,01:01,930960
128239,404710,01:01,934435
128240,246703,01:01,735482
54865,66614,01:01,596401
60484,73940,01:01,876647
63827,12032,01:01,929826
10763,18008,01:01,894212
1382,12904,01:01,894419
81875,229504,01:01,933031
51093,229503,01:01,935698
79590,67707,01:01,956327
3068,15191,01:01,604575
5546,94315,01:01,598593
9047,27371,01:01,879820
4914,18211,01:01,920762
3645,23920,01:01,595264
375033,73182,01:01,595547
149499,74485,01:01,897076
9826,MOUSE30156,01:01,824451
2117,27049,01:01,897916
115350,229499,01:01,602806
922,11801,01:01,597149
55243,MOUSE30141,01:01,599373
912,MOUSE30137,1:m,
912,12479,1:m,787695
391107,258267,01:01,297962
391112,546747,01:01,297399
128366,258756,01:01,297864
128367,258238,1:m,298190
128367,258709,1:m,
128368,258710,01:01,298317
6708,20739,01:01,604139
81448,258302,01:01,608507
128371,404222,01:01,296873
128372,258717,01:01,298046
81442,258713,01:01,297790
4332,15951,n:m,
4332,100040462,n:m,
4332,226695,n:m,295349
149628,15951,n:m,
149628,100040462,n:m,
149628,226695,n:m,
9447,383619,01:01,840441
57863,94332,01:01,917319
2532,13349,01:01,888657
2205,14125,01:01,300288
441911,258880,01:01,298143
127385,18313,01:01,298167
325,20219,01:01,815210
1401,12944,01:01,815207
54935,68440,01:01,897957
56833,74748,01:01,899667
391123,240916,01:01,876190
25790,71870,01:01,594523
8407,21346,01:01,589362
89886,98365,01:01,899662
3766,16513,01:01,917108
93183,67556,01:01,900731
3765,16524,01:01,917113
93185,140559,01:01,909766
477,MOUSE24376,01:01,712706
480,27222,01:01,712717
844,12372,01:01,935306
8682,18611,01:01,851959
